depth	pressure	temperature	conductivity	latitude	longitude	ECO-CDOM	ECO-Chl(a)	ECO-SCATT	Oxygen_mg/L	pH	salinity	Sound_Velocity_(calc)	time
2728.48	2763.217	21.9464	58.1544	19.61265	38.72313	0.45	0.02	0.000166	2.1	7.95	40.6107	1578.787	3758
2728.79	2763.54	21.9469	58.151	19.61265	38.72313	0.54	0.01	0.000204	2.1	7.951	40.6075	1578.791	3759
2729.04	2763.794	21.9463	58.1535	19.61266	38.72314	0.25	0.01	0.000163	2.1	7.951	40.6098	1578.796	3760
2729.2	2763.955	21.946	58.1548	19.61266	38.72314	0.54	0.01	0.000165	2.1	7.95	40.6112	1578.799	3761
2729.49	2764.247	21.9465	58.1528	19.61266	38.72314	0.72	0.02	0.000165	2.11	7.95	40.609	1578.803	3762
2729.74	2764.504	21.9471	58.1545	19.61266	38.72315	0.18	0.01	0.000159	2.11	7.951	40.6097	1578.81	3763
2729.85	2764.619	21.947	58.1531	19.61266	38.72315	0.63	0.01	0.000165	2.11	7.95	40.6086	1578.81	3764
2730.25	2765.02	21.9469	58.1553	19.61266	38.72316	0.4	0.03	0.00017	2.11	7.95	40.6104	1578.818	3765
2730.59	2765.37	21.9462	58.1524	19.61266	38.72316	0.36	0.02	0.000161	2.11	7.951	40.6086	1578.82	3766
2730.65	2765.431	21.9471	58.1546	19.61266	38.72316	0.45	0.01	0.000197	2.11	7.95	40.6096	1578.825	3767
2730.86	2765.646	21.9464	58.1558	19.61266	38.72316	0.25	0.01	0.000165	2.11	7.951	40.611	1578.828	3768
2731.18	2765.97	21.9475	58.154	19.61266	38.72317	0.45	0.01	0.000156	2.11	7.951	40.6084	1578.834	3769
2731.53	2766.33	21.9475	58.1543	19.61266	38.72317	0.45	0.01	0.000272	2.11	7.95	40.6086	1578.84	3770
2731.78	2766.583	21.9469	58.1557	19.61266	38.72318	0.72	0.01	0.000156	2.11	7.95	40.6102	1578.844	3771
2731.85	2766.651	21.9468	58.1582	19.61266	38.72318	0.54	0.01	0.000165	2.11	7.951	40.6122	1578.847	3772
2732.03	2766.834	21.9477	58.1558	19.61267	38.72318	0.4	0.01	0.000177	2.11	7.95	40.6095	1578.849	3773
2732.43	2767.242	21.9476	58.1537	19.61267	38.72319	0.54	0	0.00017	2.1	7.95	40.6078	1578.854	3774
2732.74	2767.557	21.947	58.1549	19.61267	38.72319	0.63	0	0.000163	2.1	7.95	40.6091	1578.859	3775
2732.88	2767.703	21.9475	58.156	19.61267	38.72319	0.36	0	0.000159	2.1	7.95	40.6096	1578.863	3776
2733.05	2767.875	21.9476	58.1598	19.61267	38.72319	0.45	0.01	0.000152	2.1	7.951	40.6124	1578.87	3777
2733.38	2768.212	21.9479	58.1569	19.61267	38.72319	0.54	0	0.000156	2.1	7.95	40.6098	1578.873	3778
2733.7	2768.542	21.9477	58.155	19.61267	38.7232	0.45	0.01	0.000161	2.1	7.95	40.6083	1578.876	3779
2733.9	2768.74	21.9479	58.1554	19.61267	38.7232	0.27	0.03	0.000172	2.1	7.95	40.6084	1578.88	3780
2734.2	2769.046	21.9479	58.156	19.61267	38.7232	0.41	0.03	0.000161	2.1	7.949	40.6087	1578.886	3781
2734.42	2769.274	21.9477	58.1553	19.61267	38.7232	0.81	0.02	0.000159	2.1	7.949	40.6083	1578.889	3782
2734.55	2769.403	21.9475	58.157	19.61267	38.72321	0.54	0	0.000177	2.1	7.948	40.6098	1578.892	3783
2734.9	2769.766	21.9479	58.1567	19.61267	38.72321	0.85	0.01	0.000162	2.09	7.949	40.6091	1578.898	3784
2735.23	2770.095	21.9484	58.1557	19.61267	38.72321	0.45	0.01	0.000163	2.09	7.948	40.6078	1578.903	3785
2735.44	2770.309	21.9485	58.1587	19.61267	38.72321	0.63	0.01	0.000154	2.09	7.948	40.6099	1578.909	3786
2735.71	2770.593	21.9482	58.1589	19.61267	38.72321	0.27	0.01	0.000165	2.1	7.948	40.6103	1578.914	3787
2735.94	2770.82	21.9484	58.1585	19.61267	38.72321	0.54	0	0.000284	2.09	7.948	40.6096	1578.917	3788
2736.16	2771.043	21.9479	58.1589	19.61267	38.72321	0.45	0	0.000167	2.1	7.948	40.6104	1578.921	3789
2736.49	2771.383	21.9483	58.1585	19.61267	38.72321	0.45	0.01	0.000163	2.09	7.948	40.6096	1578.926	3790
2736.74	2771.635	21.9481	58.1589	19.61267	38.72321	0.54	0.02	0.000172	2.09	7.948	40.61	1578.93	3791
2736.97	2771.87	21.9487	58.1585	19.61267	38.72321	0.38	0	0.000167	2.09	7.948	40.6091	1578.935	3792
2737.28	2772.191	21.9485	58.1594	19.61267	38.72321	0.45	0.01	0.000174	2.09	7.949	40.6099	1578.94	3793
2737.49	2772.399	21.9486	58.1575	19.61267	38.72321	0.45	0	0.000172	2.09	7.948	40.6082	1578.942	3794
2737.7	2772.618	21.9491	58.1612	19.61267	38.72321	0.18	0.01	0.000206	2.1	7.947	40.6106	1578.95	3795
2737.97	2772.89	21.9498	58.1598	19.61267	38.72321	0.45	0.04	0.000159	2.09	7.948	40.6087	1578.954	3796
2738.14	2773.065	21.9493	58.1592	19.61267	38.72321	0.56	0.01	0.000209	2.1	7.948	40.6087	1578.956	3797
2738.22	2773.144	21.9482	58.1603	19.61268	38.72321	0.54	0.03	0.000166	2.1	7.947	40.6106	1578.956	3798
2738.28	2773.206	21.9482	58.1581	19.61268	38.72321	0.54	0.03	0.000181	2.1	7.949	40.6088	1578.955	3799
2738.31	2773.243	21.9486	58.1623	19.61268	38.72321	0.58	0.01	0.000164	2.09	7.95	40.6117	1578.96	3800
2738.44	2773.372	21.949	58.1618	19.61268	38.72321	0.54	0.04	0.000163	2.09	7.952	40.6109	1578.962	3801
2738.68	2773.618	21.9483	58.1592	19.61268	38.72321	0.45	0.01	0.000156	2.09	7.952	40.6095	1578.963	3802
2738.74	2773.682	21.9484	58.1605	19.61268	38.72321	0.54	0.01	0.000172	2.09	7.951	40.6104	1578.965	3803
2738.76	2773.695	21.9481	58.1601	19.61268	38.72321	0.45	0.01	0.000175	2.1	7.951	40.6103	1578.965	3804
2738.91	2773.847	21.9485	58.1599	19.61268	38.7232	0.59	0	0.000172	2.1	7.95	40.6098	1578.968	3805
2739.06	2774.004	21.9484	58.1595	19.61268	38.7232	0.45	0.02	0.000184	2.1	7.951	40.6094	1578.97	3806
2739.09	2774.035	21.9493	58.1604	19.61268	38.7232	0.63	0.01	0.000385	2.1	7.953	40.6094	1578.972	3807
2739.23	2774.181	21.9487	58.1617	19.61268	38.7232	0.14	0.01	0.000185	2.1	7.954	40.6109	1578.975	3808
2739.42	2774.375	21.9491	58.1606	19.61268	38.7232	0.45	0.01	0.000163	2.1	7.954	40.6096	1578.978	3809
2739.43	2774.382	21.9494	58.1651	19.61268	38.7232	0.36	0.02	0.000166	2.1	7.951	40.6129	1578.982	3810
2739.47	2774.422	21.9486	58.1603	19.61268	38.7232	0.36	0.01	0.000168	2.1	7.951	40.6098	1578.978	3811
2739.72	2774.68	21.9494	58.1615	19.61268	38.72319	0.72	0.02	0.000177	2.1	7.951	40.6099	1578.984	3812
2739.89	2774.85	21.9491	58.1642	19.61268	38.72319	0.27	0.02	0.000172	2.1	7.951	40.6123	1578.989	3813
2739.83	2774.789	21.9506	58.1595	19.61269	38.72319	0.45	0.01	0.000163	2.1	7.952	40.6072	1578.986	3814
2739.9	2774.858	21.9485	58.1629	19.61269	38.72319	0.63	0.04	0.000168	2.1	7.95	40.6119	1578.987	3815
2740.21	2775.171	21.9495	58.1631	19.61269	38.72319	0.09	0.02	0.000161	2.1	7.95	40.611	1578.993	3816
2740.31	2775.279	21.9489	58.1616	19.61269	38.72319	0.54	0.03	0.000174	2.1	7.951	40.6103	1578.993	3817
2740.35	2775.315	21.9498	58.1598	19.61269	38.72319	0.38	-0.01	0.00017	2.1	7.95	40.608	1578.993	3818
2740.26	2775.228	21.9497	58.1633	19.61269	38.72319	0.45	0	0.000202	2.1	7.951	40.6109	1578.995	3819
2740.17	2775.132	21.9491	58.1614	19.61269	38.72318	0.45	0.01	0.00019	2.1	7.95	40.6099	1578.991	3820
2740.38	2775.346	21.9492	58.1626	19.61269	38.72318	0.41	0	0.000362	2.1	7.947	40.6108	1578.995	3821
2740.5	2775.468	21.949	58.1624	19.61269	38.72318	0.45	0.01	0.000225	2.09	7.946	40.6107	1578.997	3822
2740.3	2775.269	21.9498	58.1623	19.61269	38.72318	0.36	0.04	0.000168	2.09	7.944	40.6101	1578.995	3823
2740.19	2775.15	21.9497	58.1599	19.61269	38.72318	0.27	0	0.000175	2.09	7.943	40.6082	1578.991	3824
2740.27	2775.233	21.9497	58.1575	19.61269	38.72318	0.27	0.01	0.000172	2.1	7.943	40.6063	1578.99	3825
2740.42	2775.386	21.9494	58.161	19.6127	38.72317	0.29	0.02	0.000175	2.1	7.943	40.6092	1578.995	3826
2740.46	2775.426	21.9495	58.1606	19.6127	38.72317	0.36	0	0.000161	2.1	7.943	40.6089	1578.995	3827
2740.28	2775.251	21.9497	58.1603	19.6127	38.72317	0.36	0.02	0.00017	2.1	7.942	40.6085	1578.993	3828
2740.26	2775.226	21.9496	58.1587	19.6127	38.72317	0.44	0.03	0.000174	2.09	7.943	40.6073	1578.991	3829
2740.37	2775.341	21.9505	58.1609	19.6127	38.72316	0.72	0	0.000174	2.09	7.943	40.6082	1578.996	3830
2740.36	2775.332	21.95	58.1635	19.6127	38.72316	0.45	0.01	0.000174	2.09	7.944	40.6108	1578.997	3831
2740.37	2775.336	21.9506	58.1674	19.6127	38.72316	0.72	0.01	0.000172	2.09	7.944	40.6132	1579.002	3832
2740.46	2775.429	21.9496	58.1596	19.61271	38.72316	0.45	0.04	0.000181	2.09	7.944	40.608	1578.995	3833
2740.35	2775.321	21.9505	58.1609	19.61271	38.72316	0.38	0.02	0.000177	2.08	7.945	40.6082	1578.996	3834
2740.26	2775.228	21.9501	58.1641	19.61271	38.72316	0.81	0.04	0.000166	2.08	7.945	40.6111	1578.996	3835
2740.45	2775.416	21.9496	58.1616	19.61271	38.72315	0.36	0.02	0.000306	2.08	7.945	40.6096	1578.996	3836
2740.48	2775.449	21.9495	58.1574	19.61271	38.72315	0.51	0.01	0.000179	2.08	7.945	40.6063	1578.993	3837
2740.39	2775.362	21.9499	58.1614	19.61271	38.72315	0.27	0.01	0.000179	2.08	7.945	40.6091	1578.996	3838
2740.34	2775.309	21.9496	58.1649	19.61271	38.72315	0.36	0	0.000161	2.08	7.946	40.6123	1578.997	3839
2740.36	2775.33	21.95	58.1638	19.61271	38.72314	0.45	0.02	0.000166	2.08	7.946	40.6111	1578.997	3840
2740.48	2775.448	21.9498	58.1634	19.61271	38.72314	0.18	0.02	0.000177	2.08	7.946	40.6108	1578.999	3841
2740.52	2775.487	21.9504	58.1641	19.61272	38.72314	0.44	0	0.00017	2.08	7.946	40.6108	1579.001	3842
2740.4	2775.367	21.9502	58.1608	19.61272	38.72314	0.63	0.01	0.00017	2.08	7.945	40.6085	1578.996	3843
2740.36	2775.326	21.9501	58.1608	19.61272	38.72314	0.81	0.02	0.0002	2.08	7.946	40.6086	1578.995	3844
2740.49	2775.464	21.9497	58.1626	19.61272	38.72314	0.32	0	0.000164	2.08	7.946	40.6103	1578.998	3845
2740.52	2775.495	21.9496	58.159	19.61272	38.72313	0.72	0.01	0.000166	2.08	7.946	40.6075	1578.995	3846
2740.38	2775.347	21.9499	58.1634	19.61272	38.72313	0.81	0.04	0.000172	2.08	7.946	40.6107	1578.997	3847
2740.41	2775.383	21.95	58.162	19.61272	38.72313	0.45	0.04	0.000227	2.08	7.946	40.6095	1578.997	3848
2740.51	2775.48	21.9496	58.1618	19.61272	38.72313	0.36	0.01	0.000166	2.08	7.946	40.6097	1578.998	3849
2740.51	2775.482	21.9496	58.1642	19.61272	38.72313	0.73	0.02	0.000188	2.08	7.946	40.6116	1579	3850
2740.53	2775.501	21.9502	58.1641	19.61273	38.72313	0.54	0	0.000431	2.08	7.946	40.611	1579.001	3851
2740.37	2775.337	21.9496	58.1633	19.61273	38.72313	0.36	0.01	0.00017	2.08	7.946	40.6109	1578.996	3852
2740.38	2775.344	21.95	58.1607	19.61273	38.72313	0.51	0.03	0.000172	2.07	7.946	40.6085	1578.995	3853
2740.56	2775.528	21.9499	58.1629	19.61273	38.72313	0.99	0	0.000186	2.07	7.946	40.6103	1579	3854
2740.56	2775.537	21.9497	58.1634	19.61273	38.72313	0.54	0.01	0.000163	2.07	7.946	40.6108	1579	3855
2740.39	2775.358	21.9503	58.1613	19.61273	38.72313	0.72	0.01	0.000267	2.07	7.946	40.6087	1578.996	3856
2740.44	2775.413	21.9505	58.1629	19.61273	38.72313	0.36	0.02	0.000174	2.07	7.946	40.6098	1578.999	3857
2740.54	2775.516	21.9504	58.1659	19.61273	38.72313	0.39	0.01	0.000167	2.07	7.946	40.6122	1579.003	3858
2740.5	2775.468	21.9511	58.1624	19.61274	38.72313	0.54	0	0.000166	2.07	7.945	40.6088	1579	3859
2740.42	2775.391	21.9505	58.163	19.61274	38.72313	0.27	0.03	0.000206	2.07	7.944	40.6099	1578.999	3860
2740.45	2775.416	21.9501	58.1654	19.61274	38.72313	0.59	0.02	0.000185	2.07	7.944	40.6121	1579	3861
2740.53	2775.497	21.9503	58.1601	19.61274	38.72313	0.63	0	0.000168	2.07	7.949	40.6077	1578.997	3862
2740.51	2775.483	21.9505	58.1649	19.61274	38.72313	0.45	0	0.000208	2.07	7.95	40.6114	1579.002	3863
2740.46	2775.43	21.9504	58.1652	19.61274	38.72313	0.45	0.01	0.000179	2.07	7.95	40.6117	1579.001	3864
2740.5	2775.466	21.9505	58.1587	19.61274	38.72313	0.45	0.04	0.000175	2.06	7.949	40.6065	1578.996	3865
2740.55	2775.52	21.9505	58.1579	19.61274	38.72314	0.61	0.03	0.000184	2.06	7.948	40.6058	1578.996	3866
2740.43	2775.404	21.9502	58.1609	19.61274	38.72314	0.45	0.01	0.000179	2.06	7.947	40.6085	1578.996	3867
2740.41	2775.376	21.9503	58.1616	19.61275	38.72314	0.54	0.04	0.000188	2.06	7.947	40.6089	1578.997	3868
2740.5	2775.47	21.9502	58.1596	19.61275	38.72314	0.55	0.03	0.000178	2.06	7.947	40.6075	1578.996	3869
2740.53	2775.498	21.9501	58.166	19.61275	38.72314	0.54	0	0.000168	2.06	7.946	40.6126	1579.002	3870
2740.51	2775.483	21.951	58.1614	19.61275	38.72314	0.63	0.01	0.000175	2.06	7.944	40.6081	1578.999	3871
2740.48	2775.453	21.9499	58.16	19.61275	38.72314	0.27	0.01	0.000177	2.06	7.942	40.6079	1578.996	3872
2740.35	2775.322	21.9506	58.162	19.61275	38.72315	0.27	0	0.00017	2.06	7.941	40.609	1578.997	3873
2740.44	2775.405	21.9503	58.1642	19.61275	38.72315	0.74	0.04	0.000177	2.05	7.941	40.611	1579	3874
2740.55	2775.523	21.9506	58.1608	19.61275	38.72315	0.54	0.04	0.000166	2.05	7.941	40.608	1578.999	3875
2740.54	2775.512	21.9498	58.1636	19.61275	38.72315	0.81	0	0.000186	2.05	7.941	40.611	1579	3876
2740.7	2775.673	21.9504	58.1581	19.61276	38.72316	0.4	0	0.000167	2.05	7.941	40.606	1578.999	3877
2740.66	2775.636	21.95	58.1634	19.61276	38.72316	0.27	0.03	0.000172	2.05	7.942	40.6106	1579.002	3878
2740.72	2775.691	21.95	58.1632	19.61276	38.72316	0.36	0.02	0.000193	2.05	7.941	40.6104	1579.003	3879
2740.91	2775.887	21.9491	58.1621	19.61276	38.72316	0.81	0.04	0.000175	2.06	7.942	40.6102	1579.004	3880
2740.84	2775.82	21.9495	58.1661	19.61276	38.72316	0.45	0.03	0.000174	2.06	7.941	40.6131	1579.006	3881
2740.86	2775.835	21.9499	58.1601	19.61277	38.72317	0.41	0.01	0.000183	2.06	7.942	40.608	1579.002	3882
2741.07	2776.053	21.9499	58.1631	19.61277	38.72317	0.63	0.03	0.000179	2.07	7.942	40.6103	1579.008	3883
2741.2	2776.184	21.9503	58.165	19.61277	38.72317	0.36	0.03	0.000292	2.07	7.942	40.6114	1579.013	3884
2741.2	2776.18	21.9497	58.1652	19.61277	38.72318	0.53	0.02	0.000193	2.07	7.942	40.6121	1579.012	3885
2741.23	2776.215	21.9497	58.1649	19.61277	38.72318	0.27	0.01	0.000175	2.08	7.943	40.6119	1579.012	3886
2741.37	2776.36	21.9498	58.1624	19.61278	38.72318	0.29	0.02	0.000181	2.08	7.943	40.6097	1579.013	3887
2741.5	2776.49	21.9499	58.164	19.61278	38.72318	0.36	0	0.000168	2.08	7.943	40.6109	1579.016	3888
2741.64	2776.635	21.95	58.1637	19.61278	38.72318	0.63	0.01	0.000202	2.08	7.943	40.6105	1579.018	3889
2741.67	2776.668	21.9508	58.1631	19.61278	38.72318	0.44	0.02	0.000176	2.08	7.943	40.6093	1579.02	3890
2741.57	2776.563	21.95	58.1626	19.61278	38.72319	0.45	0.02	0.000174	2.09	7.943	40.6096	1579.016	3891
2741.75	2776.75	21.9503	58.1612	19.61279	38.72319	0.63	0.01	0.000161	2.09	7.943	40.6082	1579.019	3892
2742.01	2777.014	21.9504	58.1625	19.61279	38.72319	0.54	0.02	0.000184	2.09	7.943	40.609	1579.024	3893
2742.05	2777.053	21.95	58.1656	19.61279	38.72319	0.54	0.01	0.000174	2.09	7.943	40.6118	1579.027	3894
2741.99	2776.993	21.9505	58.1638	19.61279	38.72319	0.42	0.02	0.000172	2.09	7.943	40.61	1579.025	3895
2742.07	2777.072	21.9508	58.1641	19.61279	38.72319	0.45	0.02	0.000168	2.09	7.944	40.6099	1579.027	3896
2742.26	2777.267	21.9506	58.1621	19.61279	38.72319	0.81	0	0.000182	2.09	7.943	40.6085	1579.028	3897
2742.39	2777.4	21.9506	58.1636	19.6128	38.72319	0.76	0	0.000172	2.09	7.943	40.6096	1579.032	3898
2742.44	2777.451	21.9503	58.165	19.6128	38.72319	0.45	-0.01	0.000172	2.09	7.944	40.6109	1579.033	3899
2742.47	2777.484	21.9502	58.1636	19.6128	38.72319	0.54	0.01	0.000165	2.09	7.944	40.6099	1579.032	3900
2742.56	2777.569	21.9514	58.1619	19.6128	38.72319	0.72	0.03	0.00017	2.09	7.944	40.6075	1579.034	3901
2742.7	2777.709	21.9504	58.1668	19.6128	38.72319	0.36	0.01	0.000175	2.09	7.944	40.6123	1579.039	3902
2742.84	2777.858	21.9505	58.1631	19.61281	38.72319	0.39	0	0.000169	2.09	7.944	40.6092	1579.039	3903
2742.99	2778.007	21.951	58.1622	19.61281	38.72319	0.9	0.01	0.00017	2.09	7.944	40.608	1579.041	3904
2743.12	2778.143	21.9506	58.1637	19.61281	38.72319	0.45	0	0.000184	2.09	7.943	40.6094	1579.044	3905
2743.17	2778.191	21.9503	58.1637	19.61281	38.72319	0.42	0.02	0.000168	2.09	7.943	40.6097	1579.044	3906
2743.18	2778.202	21.9508	58.162	19.61281	38.72319	0.27	0.01	0.00037	2.09	7.943	40.6079	1579.044	3907
2743.35	2778.373	21.9503	58.1632	19.61281	38.72319	0.54	0.04	0.000182	2.09	7.943	40.6092	1579.047	3908
2743.57	2778.604	21.9511	58.1633	19.61281	38.72319	0.54	0.02	0.000172	2.09	7.943	40.6085	1579.052	3909
2743.63	2778.662	21.9507	58.1649	19.61282	38.72319	0.45	0	0.000177	2.09	7.943	40.6101	1579.053	3910
2743.67	2778.698	21.9509	58.1613	19.61282	38.72319	0.42	0.01	0.000179	2.09	7.943	40.6072	1579.051	3911
2743.8	2778.832	21.9509	58.1633	19.61282	38.72319	0.63	0	0.000181	2.09	7.943	40.6086	1579.055	3912
2743.85	2778.89	21.9507	58.1641	19.61282	38.72319	0.36	0.02	0.00017	2.09	7.943	40.6094	1579.056	3913
2744.05	2779.086	21.9509	58.1649	19.61282	38.72319	0.41	0	0.000183	2.08	7.943	40.6098	1579.061	3914
2744.05	2779.09	21.9515	58.1623	19.61282	38.72319	0.54	0	0.000172	2.08	7.943	40.6072	1579.059	3915
2743.88	2778.917	21.9515	58.1644	19.61282	38.72319	0.36	0.02	0.000168	2.08	7.943	40.6089	1579.058	3916
2743.87	2778.902	21.951	58.1659	19.61282	38.72318	0.54	0.01	0.000186	2.08	7.943	40.6106	1579.059	3917
2743.9	2778.941	21.9513	58.1661	19.61283	38.72318	0.36	0	0.00017	2.09	7.943	40.6105	1579.06	3918
2743.91	2778.946	21.9509	58.1659	19.61283	38.72318	0.4	0.02	0.000167	2.09	7.943	40.6107	1579.059	3919
2743.98	2779.016	21.9503	58.1632	19.61283	38.72318	0.63	0.02	0.000168	2.09	7.943	40.6091	1579.057	3920
2744	2779.043	21.9513	58.1656	19.61283	38.72318	0.36	0.01	0.000186	2.09	7.944	40.6101	1579.061	3921
2743.84	2778.878	21.951	58.1627	19.61283	38.72318	0.51	0.01	0.000175	2.09	7.943	40.6081	1579.055	3922
2743.81	2778.843	21.9506	58.1655	19.61283	38.72318	0.63	0	0.000163	2.08	7.943	40.6106	1579.057	3923
2743.97	2779.005	21.9503	58.1651	19.61283	38.72318	0.27	0	0.000166	2.08	7.943	40.6106	1579.058	3924
2744.08	2779.121	21.9507	58.1681	19.61283	38.72318	0.27	0.02	0.000174	2.08	7.943	40.6125	1579.064	3925
2743.96	2778.998	21.9507	58.1634	19.61284	38.72318	0.36	0.03	0.000177	2.08	7.943	40.6089	1579.057	3926
2743.83	2778.867	21.9511	58.1622	19.61284	38.72317	0.41	0	0.000209	2.08	7.943	40.6076	1579.055	3927
2743.88	2778.915	21.951	58.1618	19.61284	38.72317	0.45	0.04	0.000182	2.08	7.943	40.6073	1579.055	3928
2743.96	2778.994	21.9506	58.1658	19.61284	38.72317	0.45	0.04	0.000168	2.08	7.943	40.6109	1579.059	3929
2744.09	2779.126	21.9511	58.1664	19.61284	38.72317	0.55	0.01	0.000176	2.08	7.943	40.6109	1579.063	3930
2744.07	2779.108	21.9511	58.1621	19.61284	38.72316	0.54	0	0.000174	2.08	7.943	40.6074	1579.059	3931
2743.89	2778.921	21.951	58.1646	19.61284	38.72316	0.54	0.01	0.000174	2.08	7.943	40.6096	1579.058	3932
2743.81	2778.841	21.9513	58.164	19.61285	38.72316	0.27	0	0.000215	2.08	7.943	40.6088	1579.057	3933
2743.93	2778.963	21.9512	58.1654	19.61285	38.72316	0.27	0.01	0.000159	2.08	7.942	40.6099	1579.059	3934
2744.06	2779.102	21.9508	58.1648	19.61285	38.72316	0.36	0.01	0.000167	2.08	7.941	40.6099	1579.061	3935
2744.05	2779.092	21.9515	58.1665	19.61285	38.72316	0.54	0.01	0.000168	2.08	7.941	40.6105	1579.063	3936
2743.94	2778.976	21.9509	58.1637	19.61285	38.72316	0.45	0.02	0.000166	2.08	7.941	40.609	1579.058	3937
2743.92	2778.956	21.9513	58.1614	19.61285	38.72315	0.4	0	0.000174	2.09	7.941	40.6067	1579.056	3938
2743.97	2779.008	21.9517	58.1653	19.61285	38.72315	0.27	0.01	0.000174	2.09	7.941	40.6095	1579.061	3939
2744.01	2779.048	21.9512	58.1654	19.61286	38.72315	0.18	0	0.000182	2.09	7.941	40.6099	1579.061	3940
2744.06	2779.101	21.9513	58.1657	19.61286	38.72314	0.45	0.01	0.00017	2.09	7.941	40.6101	1579.062	3941
2743.95	2778.992	21.9515	58.1636	19.61286	38.72314	0.54	0.01	0.000184	2.09	7.942	40.6082	1579.059	3942
2743.95	2778.984	21.9513	58.1633	19.61286	38.72314	0.56	0.01	0.000175	2.08	7.942	40.6081	1579.058	3943
2744.11	2779.146	21.951	58.1664	19.61286	38.72314	0.9	0	0.000177	2.08	7.942	40.6109	1579.063	3944
2744.23	2779.276	21.9511	58.166	19.61286	38.72314	0.45	0	0.000234	2.08	7.941	40.6105	1579.065	3945
2744.3	2779.343	21.9511	58.1657	19.61286	38.72314	0.41	0.01	0.000172	2.08	7.942	40.6102	1579.066	3946
2744.39	2779.439	21.9513	58.1602	19.61287	38.72313	0.54	0.05	0.000535	2.08	7.941	40.6057	1579.063	3947
2744.57	2779.623	21.9513	58.1646	19.61287	38.72313	0.45	0.01	0.00017	2.08	7.942	40.609	1579.07	3948
2744.59	2779.644	21.9511	58.1647	19.61287	38.72313	0.27	0.01	0.000186	2.08	7.947	40.6093	1579.07	3949
2744.63	2779.682	21.9514	58.1687	19.61287	38.72313	0.63	0.02	0.00017	2.08	7.949	40.6122	1579.074	3950
2744.89	2779.945	21.9519	58.165	19.61287	38.72313	0.7	0	0.000175	2.09	7.95	40.6087	1579.076	3951
2745.1	2780.161	21.9514	58.166	19.61287	38.72313	0.54	0.02	0.000165	2.08	7.95	40.6099	1579.08	3952
2745.06	2780.122	21.9523	58.1656	19.61287	38.72313	0.63	0.01	0.000174	2.08	7.951	40.6087	1579.08	3953
2745.06	2780.116	21.9515	58.1619	19.61287	38.72313	0.32	0	0.000188	2.08	7.951	40.6066	1579.076	3954
2745.26	2780.32	21.9513	58.1636	19.61287	38.72313	0.36	0.03	0.000193	2.09	7.952	40.6081	1579.08	3955
2745.51	2780.577	21.9514	58.1635	19.61287	38.72313	0.59	0	0.000172	2.09	7.95	40.6078	1579.084	3956
2745.65	2780.722	21.9514	58.1656	19.61287	38.72313	0.54	0.01	0.000168	2.09	7.949	40.6094	1579.088	3957
2745.63	2780.698	21.9509	58.165	19.61287	38.72313	0.54	0.01	0.000181	2.09	7.948	40.6094	1579.087	3958
2745.66	2780.729	21.9521	58.1647	19.61287	38.72312	0.5	0.01	0.000169	2.09	7.947	40.6081	1579.089	3959
2745.87	2780.945	21.9518	58.1649	19.61287	38.72312	0.18	0.03	0.000224	2.09	7.949	40.6084	1579.092	3960
2746.08	2781.158	21.9521	58.167	19.61287	38.72312	0.36	0	0.00017	2.09	7.95	40.6098	1579.098	3961
2746.2	2781.278	21.9514	58.1665	19.61287	38.72313	0.63	0.01	0.00017	2.09	7.95	40.61	1579.098	3962
2746.2	2781.283	21.9513	58.1648	19.61287	38.72313	0.63	0.01	0.000165	2.09	7.951	40.6087	1579.097	3963
2746.29	2781.373	21.9518	58.1638	19.61287	38.72313	0.4	0.01	0.000176	2.09	7.947	40.6075	1579.098	3964
2746.45	2781.54	21.952	58.1664	19.61287	38.72313	0.45	0.02	0.000168	2.09	7.947	40.6092	1579.103	3965
2746.62	2781.711	21.9514	58.1653	19.61287	38.72313	0.72	0	0.000177	2.09	7.946	40.6088	1579.104	3966
2746.71	2781.799	21.951	58.1685	19.61287	38.72313	0.61	0	0.000181	2.09	7.945	40.6117	1579.108	3967
2746.85	2781.941	21.9513	58.1663	19.61287	38.72313	0.63	0.02	0.000174	2.09	7.944	40.6097	1579.109	3968
2746.99	2782.083	21.9517	58.1682	19.61287	38.72313	0.63	0.01	0.000174	2.09	7.943	40.6107	1579.113	3969
2747.01	2782.103	21.9518	58.1646	19.61287	38.72313	0.45	0.02	0.000182	2.09	7.944	40.6078	1579.111	3970
2747.08	2782.182	21.9513	58.1633	19.61287	38.72313	0.63	0	0.000172	2.09	7.944	40.6072	1579.11	3971
2747.34	2782.444	21.9521	58.1687	19.61287	38.72313	0.27	0.02	0.000172	2.09	7.947	40.6107	1579.12	3972
2747.47	2782.573	21.9524	58.1678	19.61287	38.72313	0.63	0	0.000186	2.08	7.949	40.6097	1579.122	3973
2747.53	2782.641	21.9522	58.1689	19.61287	38.72313	0.45	0.01	0.000172	2.09	7.948	40.6106	1579.124	3974
2747.59	2782.7	21.9521	58.1674	19.61287	38.72313	0.27	0.03	0.000169	2.09	7.946	40.6096	1579.123	3975
2747.64	2782.748	21.9521	58.169	19.61287	38.72313	0.45	0	0.00017	2.09	7.946	40.6108	1579.125	3976
2747.83	2782.947	21.9519	58.1663	19.61287	38.72314	0.72	0	0.000172	2.08	7.945	40.6088	1579.126	3977
